DRUG_ID	DRUG_NAME	INDICATION_FDB	UMLS_CUI	SNOMEDCT_CUI	DOID
1921	nicotinyl alcohol	Hyperlipidemia	C0020473	55822004	DOID:1168
1263	aminohydroxybutyric acid	Epilepsy	C0014544	84757009	DOID:1826
166	aminolevulinic acid	Actinic Keratosis	C0022602	201101007	DOID:8866
4677	omacetaxine mepesuccinate	Chronic Myelocytic Leukemia	C0023473	92818009	DOID:8552
4180	fidaxomicin	Clostridium Infections	C0343386	186431008	
4148	epicriptine	Senile Dementia	C0011268	15662003	
4148	epicriptine	Mild to Moderate Alzheimer's Type Dementia			
3131	delmopinol	Dental Plaque	C0011389	4522001	
433	bupranolol	Glaucoma	C0017601	23986001	DOID:1686
433	bupranolol	Hypertension	C0020538	38341003	DOID:10763
2255	pregabalin	Generalized Anxiety Disorder	C0270549	21897009	DOID:14320
1041	erdosteine	Lead Toxicity			
4340	alogliptin	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
2626	thiamylal	Administration of General Anesthesia			
4755	technetium Tc 99m tilmanocept	Diagnostic Aid for Breast Cancer or Melanoma			
1876	nalmefene	Alcoholism	C0001973	7200002	
1279	ganirelix	Ovulation Stimulation			
1267	gadoterate meglumine	Magnetic Resonance Imaging	C0024485	113091000	
3502	prucalopride	Constipation	C0009806	14760008	DOID:2089
4757	dimethyl fumarate	Relapsing and Remitting Multiple Sclerosis	C0751967	426373005	DOID:2378
4758	canagliflozin	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
4304	dapagliflozin	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
3312	ivabradine	Angina	C0002962	194828000	
4410	plerixafor	Multiple Myeloma	C0026764	109989006	DOID:9538
4330	pixantrone	Non-Hodgkin's Lymphoma	C0024305	118601006	
4329	pasireotide	Hypercortisolism	C0001622	47270006	DOID:3947
4308	lasofoxifene	Post-Menopausal Osteoporosis	C0029458	102447009	
1672	melatonin	Sleep Initiation and Maintenance Disorders	C0021603	194437008	
4745	glycerol phenylbutyrate	Urea Cycle Disorders	C0154246	36444000	DOID:9267
4745	glycerol phenylbutyrate	Ammonia Scavenger			
24	buphenyl	Urea Cycle Disorders	C0154246	36444000	DOID:9267
4746	pomalidomide	Multiple Myeloma	C0026764	109989006	DOID:9538
4483	carfilzomib	Multiple Myeloma	C0026764	109989006	DOID:9538
4747	mipomersen	Homozygous Familial Hypercholesterolemia	C0342881	238078005	
3642	vildagliptin	Type 2 Diabetes Mellitus	C0011860	44054006	DOID:9352
4234	peginesatide	Anemia due to Chronic Kidney Disease	C1561828	707323002	
4654	regorafenib	Gastrointestinal Stromal Tumor	C0238198	420120006	DOID:9253
4749	ospemifene	Dyspareunia due to Menopause-associated Vulvovaginal Atrophy	C1384606	71315007	
4744	crofelemer	Diarrhea from HIV			
4748	quifenadine	Sneezing	C0037383	76067001	
4748	quifenadine	Seasonal Allergic Rhinitis	C0018621	367498001	
4748	quifenadine	Allergic Conjunctivitis	C0009766	473460002	DOID:11204
4748	quifenadine	Allergic Rhinitis	C2607914	61582004	
4742	bleomycin	Squamous Cell Carcinoma	C0007137	402815007	DOID:1749
4742	bleomycin	Hodgkin Disease	C0019829	118599009	DOID:8567
4742	bleomycin	Non-Hodgkin's Lymphoma	C0024305	118601006	
4728	tenidap	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
4750	cetyl alcohol	Neonatal Respiratory Distress Syndrome	C0035220	46775006	DOID:12716
730	colfosceril palmitate	Neonatal Respiratory Distress Syndrome	C0035220	46775006	DOID:12716
4738	tyloxapol	Neonatal Respiratory Distress Syndrome	C0035220	46775006	DOID:12716
4751	fomivirsen	Cytomegalovirus Retinitis	C0206178	22455005	
323	benzocaine	Skin Irritation	C0152030	367466007	
349	betamethasone acetate	Skin Rash	C0015230	271807003	
432	bupivacaine	Spinal Anesthesia	C0002928	231249005	
488	carbachol	Miosis Induction During Ocular Surgery			
489	carbamazepine	Epilepsy	C0014544	84757009	DOID:1826
499	carbinoxamine	Cough	C0010200	49727002	
492	carbenicillin	E. Coli Prostatitis			
537	cefixime	Streptococcus Acute Otitis Media	C0271429	3110003	
537	cefixime	Acute exacerbation of chronic bronchitis	C0856695	425748003	
537	cefixime	Upper Respiratory Infection	C0041912	54150009	DOID:10459
530	cefazolin	Infectious Disorder of Joint	C0157749	363162000	DOID:381
527	cefamandole	Enterobacter Peritonitis	C0341503	197171003	
527	cefamandole	Proteus Pneumonia	C1260917	195888009	
556	cefprozil	Bronchitis with Bacterial Exacerbations			
559	ceftazidime	Pseudomonas Aeruginosa Septicemia			
550	cefoxitin	Bacterial Septicemia	C0684256	10001005	
555	cefpodoxime	Acute Maxillary Moraxella Catarrhalis Sinusitis	C0275556	75498004	
555	cefpodoxime	Skin and Skin Structure Infection	C0178299	19824006	
555	cefpodoxime	Acute Otitis Media Infection	C0729586	312218008	
564	ceftriaxone	Serratia Pneumonia			
564	ceftriaxone	Enterobacter Complicated UTI			
563	ceftizoxime	Skin and Skin Structure Peptostreptococcus Infection			
574	cefalotin	Haemophilus Influenzae Pneumonia	C0276026	70036007	
575	cefapirin	Staphylococcus Aureus Endocarditis	C0520767	73028002	
565	cefuroxime	Acute Maxillary Streptococcus Pneumoniae Sinusitis	C0275556	75498004	
659	ciprofloxacin	Acute Gonococcal Urethritis	C0275652	29864006	
659	ciprofloxacin	Proteus Mirabilis Otitis Externa	C0021355	86981007	DOID:9463
645	cimetidine	Duodenal Ulcer	C0013295	51868009	DOID:1724
74	acetylsalicylic acid	Cerebral Thromboembolism Prevention	C0007780	75543006	DOID:4372
85	aciclovir	Chickenpox	C0008049	38907003	DOID:8659
144	amantadine	Extrapyramidal Disease	C0015371	76349003	
138	alprostadil	Congenital Atresia of Pulmonary Valve	C0242855	204342004	
157	amikacin	Skin and Skin Structure Enterobacter Infection			
157	amikacin	Diverticulitis of Gastrointestinal Tract	C0349774	271366000	
192	amoxicillin	Acute Streptococcus Pneumoniae Bacterial Sinusitis	C0275556	75498004	
197	amphotericin B	Aspergillosis	C0004030	65553006	DOID:13564
197	amphotericin B	Esophageal Candidiasis	C0239295	20639004	DOID:13146
197	amphotericin B	Yaws	C0043388	70647001	DOID:10371
257	atorvastatin	Chronic Angina Pectoris			
242	aripiprazole	Bipolar Disorder in Remission	C0270425	85248005	
289	barbital	Tetanus Adjunct Treatment			
279	aztreonam	Infectious Disease of Abdomen	C1112209	128070006	
276	azithromycin	Prevention of Mycobacterium Avium Complex Disease			
277	azlocillin	Anaerobic Pneumonia	C0032290	422588002	DOID:3240
328	benzoyl peroxide	Keratoderma	C0475811	277905003	
348	betamethasone	Organ Transplant Rejection	C0345468	213148006	
348	betamethasone	Systemic Dermatomyositis			
1547	lansoprazole	Duodenal Ulcer	C0013295	51868009	DOID:1724
1659	medroxyprogesterone	Pregnancy Contraception			
1659	medroxyprogesterone	Renal Metastases	C0153685	94360002	
1688	pecazine	Nasal Congestion	C0027424	68235000	
1650	meclofenamic acid	Osteoarthritis	C0029408	396275006	DOID:381
1612	lovastatin	Heterozygous Hypercholesterolemia	C0342882	238079002	
1647	mechlorethamine	Hodgkin's Lymphoma	C0019829	118599009	DOID:8567
671	clemastine	Nasal Congestion	C0027424	68235000	
671	clemastine	Dermatographic Urticaria	C0343065	7632005	DOID:743
734	cortisone	Punctate Epithelial Keratopathy			
734	cortisone	Herpes Zoster Keratitis	C1275687	397573005	
814	desloratadine	Chronic Idiopathic Urticaria	C0578870	302162004	
784	darifenacin	Bladder Hyperactivity	C0403643	236633002	
824	dexamethasone	Otitis Externa Eczema			
824	dexamethasone	Keloid	C0022548	33659008	
824	dexamethasone	Allergic Conjunctivitis	C0009766	473460002	DOID:11204
842	dextromethorphan	Sneezing	C0037383	76067001	
852	diazepam	Alcohol Withdrawal Delirium	C0001957	8635005	
865	diclofenac	Osteoarthritis in Patients at High Ulcer Risk			
913	dinoprostone	Benign Hydatidiform Mole	C0549315	417044008	DOID:3590
961	doxycycline	Acne Vulgaris	C0001144	88616000	
956	doxepin	Depression associated with Manic Depressive Disorder	C0005587	191627008	DOID:3312
982	echothiophate	Glaucoma	C0017601	23986001	DOID:1686
1048	erythromycin	Diphtheria Prevention			
1046	ertapenem	Post-Op Gynecological Infection due to E. Coli			
1046	ertapenem	Abortion with Sepsis	C0269398	67465009	
1046	ertapenem	Complicated Peritonitis due to Eubacterium	C0275550	31860008	
1124	exifone	Multiple Sclerosis	C0026769	24700007	DOID:2377
1095	etynodiol	Pregnancy Contraception			
1080	ethenzamide	Gardnerella Vaginalis Bacterial Vaginosis			
1567	levodopa	Postencephalitic Parkinsonism	C0030568	19972008	DOID:14332
1236	fondaparinux	Abdominal Surgery Deep Vein Thrombosis Prevention	C2585945	439993001	
1261	fusidic acid	Escherichia Coli Pneumonia	C0276089	51530003	
1231	folic acid	Pregnancy	C0032961	289908002	
1217	fludroxycortide	Discoid Lupus Erythematosus	C0024138	200938002	
1225	fluticasone propionate	Bronchospasm Prevention with COPD			
1175	flavoxate	Urinary Urgency	C0085606	75088002	
1285	gemfibrozil	Hypertriglyceridemia	C0020557	302870006	
1286	gemifloxacin	Pneumonia due to Klebsiella Pneumoniae	C0519030	64479007	
1280	gatifloxacin	Streptococcal Pneumonia	C0155862	34020007	
1331	griseofulvin	Tinea Corporis	C0040252	84849002	DOID:12179
1375	histamine	Seasonal Allergic Rhinitis	C0018621	367498001	
1344	guanidine	Eaton-Lambert Syndrome	C0022972	56989000	
1385	hydrochlorothiazide	Edema due to Hepatic Cirrhosis			
1388	hydrocortisone	Blepharoconjunctivitis	C0005743	68659002	DOID:2456
1519	kanamycin	Bone Infections	C2242472	111253001	
1440	indomethacin	Tenosynovitis	C0039520	67801009	DOID:970
1569	levofloxacin	Nosocomial Pneumonia due to Klebsiella Pneumoniae			
1569	levofloxacin	Acute Maxillary Haemophilus Influenzae Sinusitis	C0275556	75498004	
1955	nizatidine	Erosive Esophagitis	C0267055	40719004	
1965	norethynodrel	Endometriosis	C0014175	129103003	DOID:289
2034	oxymorphone	Severe Pain with Opioid Tolerance			
2041	oxytetracycline	Inclusion Conjunctivitis	C0009770	266109000	DOID:13800
2041	oxytetracycline	Bacterial Keratitis	C0854211	314557000	
2129	phenindamine	Allergic Conjunctivitis	C0009766	473460002	DOID:11204
2095	pentobarbital	Epilepsy	C0014544	84757009	DOID:1826
2049	aminobenzoic acid	Pemphigus	C0030807	65172003	DOID:9182
2132	pheniramine	Eustachian Tube Congestion			
2271	procaine	Pneumococcal Acute Otitis Media			
2267	primidone	Simple-Partial Epilepsy	C0234974	117891000119100	
2326	pseudoephedrine	Headache Disorder	C0393735	230461009	
2331	mepyramine	Sneezing	C0037383	76067001	
2415	salicylamide	Back Pain	C0004604	161891005	
2397	rofecoxib	Rheumatoid Arthritis	C0003873	69896004	DOID:7148
2349	quinupristin	Skin and Skin Structure Streptoccous Pyogenes Infection	C0554628	302809008	
2363	remifentanil	Postoperative Acute Pain	C2215257	107401000119105	
2456	sofalcone	Synovitis	C0039103	416209007	DOID:2703
2456	sofalcone	Ophthalmia Sympathetic	C0029077	75315001	DOID:12029
2456	sofalcone	Herpes Zoster Keratitis	C1275687	397573005	
2512	sulfamethizole	Narrow Angle Glaucoma	C0017605	392291006	DOID:13550
2466	sparfloxacin	Streptococcus Pneumoniae Bronchitis			
2142	phentolamine	Peripheral Vascular Disease	C0085096	400047006	
2187	piperacillin	Enterobacter Pneumonia			
2187	piperacillin	Neisseria Gonorrhea Pelvic Cellulitis			
2253	prednisone	Exfoliative Dermatitis	C0011606	399992009	
2245	prednisolone	Trichinosis	C0040896	88264003	DOID:9784
2245	prednisolone	Pneumocystis Carinii Pneumonia	C0032305	415125002	DOID:11339
2245	prednisolone	Lichen Simplex Chronicus	C0149922	53891004	
1759	methylclothiazide	Hypertension	C0020538	38341003	DOID:10763
1747	methocarbamol	Muscle Spasm with Pain			
1790	metronidazole	Intra-Abdominal Peptococcus Abscess			
1790	metronidazole	Liver Abscess Amebiasis due to Entamoeba Histolytica			
1790	metronidazole	Skin and Skin Structure Fusobacterium Infection			
1814	minoxidil	Hypertension	C0020538	38341003	DOID:10763
1795	mezlocillin	Bacterial Septicemia	C0684256	10001005	
1797	mibefradil	Hypertension	C0020538	38341003	DOID:10763
1904	nevirapine	HIV Infection	C0019693	86406008	DOID:526
1876	nalmefene	Opioid Toxicity			
1981	ofloxacin	Complicated Proteus UTI			
1967	norfloxacin	Bronchitis with Bacterial Exacerbations			
1981	ofloxacin	Pyelonephritis	C0034186	45816000	DOID:11400
1967	norfloxacin	Complicated Prevotella Peritonitis	C0275550	31860008	
124	allopurinol	Calcium Renal Calculi Prevention	C1959799	427649000	
192	amoxicillin	Haemophilus Influenzae Pneumonia	C0276026	70036007	
192	amoxicillin	Acute Sinusitis due to Klebsiella Pneumoniae	C0275556	75498004	
183	amlodipine	Prinzmetal Angina	C0002963	87343002	
195	amfetamine	Obesity	C0028754	414916001	DOID:9970
198	ampicillin	Streptococcus Acute Otitis Media	C0271429	3110003	
197	amphotericin B	Brucellosis	C0006309	75702008	DOID:11077
257	atorvastatin	Primary Prevention of Coronary Heart Disease			
257	atorvastatin	Hypercholesterolemia	C0020443	13644009	
2492	sulbactam	Infectious Disease of Abdomen	C1112209	128070006	
2725	triamcinolone	Angioedema	C0002994	41291007	DOID:1558
2725	triamcinolone	Autoimmune Disease	C0004364	85828009	
2638	thiotepa	Hodgkin's Lymphoma	C0019829	118599009	DOID:8567
2661	tigecycline	Complicated Skin and Skin Structure E. Coli Infection			
2680	tirofiban	Thrombosis Prevention after Percutaneous Coronary Intervention	C1532338	415070008	
2763	triprolidine	Seasonal Allergic Rhinitis	C0018621	367498001	
2738	trientine	Renal Cell Carcinoma	C0007134	41607009	DOID:4450
2754	trimethobenzamide	Vomiting	C0042963	422400008	
2770	trolnitrate	Cold Symptoms	C0009443	82272006	DOID:10459
2770	trolnitrate	Attention Deficit Hyperactivity Disorder	C1263846	406506008	
2770	trolnitrate	Ovarian Carcinoma	C1140680	363443007	DOID:2394
2835	nicotinic acid	Prevention of Nausea and Vomiting			
2834	riboflavin (vit B2)	Mineral Deficiency Prevention			
2777	trovafloxacin	Complicated Bacteroides Peritonitis			
2777	trovafloxacin	Moraxella Catarrhalis Pneumonia			
2777	trovafloxacin	Streptococcal Endomyometritis			
3185	esaprazole	Multiple Endocrine Neoplasia	C0027662	60549007	
2977	caspofungin	Candida Peritonitis			
2989	calcitonin (salmon synthetic)	Post-Menopausal Osteoporosis	C0029458	102447009	
3096	cholic acid	Biliary Tract Disorder	C0005424	105997008	DOID:9741
3909	clindamycin phosphate	Pleural Empyema	C0014013	58554001	DOID:3798
3909	clindamycin phosphate	Skin and Skin Structure Infection	C0178299	19824006	
4127	serine	Open Angle Glaucoma	C0017612	84494001	DOID:1067
3754	hexethal	Genital Organ Pruritus	C0033777	267802000	
4239	calcium carbonate	Post-Menopausal Osteoporosis Prevention	C0029458	102447009	
4239	calcium carbonate	Lactating Mother	C1623040	413712001	
4243	sodium fluoride	Vitamin Deficiency	C1510471	85670002	
4223	vilazodone	Major Depressive Disorder	C1269683	370143000	
4211	acetic acid	Otitis Externa	C0029878	3135009	DOID:9463
4239	calcium carbonate	Toothache	C0040460	27355003	
4240	zinc oxide	Skin Rash	C0015230	271807003	
4215	isopropanol	Seborrheic Dermatitis	C0036508	50563003	DOID:8741
4213	hydrocortisone acetate	Blepharoconjunctivitis	C0005743	68659002	DOID:2456
4169	ceftaroline fosamil	Skin and Skin Structure Streptoccous Pyogenes Infection	C0554628	302809008	
4172	boceprevir	Chronic Hepatitis C	C0524910	128302006	
4198	sodium chloride	Bronchospastic Pulmonary Disease	C0006266	4386001	
4276	piperonyl butoxide	Pediculosis Capitis	C0030757	81000006	DOID:5501
4265	gentamicin	Escherichia Coli Pneumonia	C0276089	51530003	
4245	methyl salicylate	Back Pain	C0004604	161891005	
4246	Polymyxin B	Bacterial Blepharitis	C0729587	312219000	
4433	calcium glucoheptonate	Hypermagnesemia	C0151714	66978005	
4477	sodium citrate	Cold Symptoms	C0009443	82272006	DOID:10459
4411	dexchlorpheniramine	Sinus Headache	C0037195	4969004	
4456	hydrocortisone succinate	Hypercalcemia associated with Neoplasm	C0149911	47709007	
4456	hydrocortisone succinate	Psoriatic Arthritis	C0003872	33339001	DOID:9008
4459	procaine benzylpenicillin	Gingivostomatitis	C0149704	20607006	
4380	desvenlafaxine	Major Depressive Disorder	C1269683	370143000	
4392	cisplatin	Chlamydial Conjunctivitis	C0009770	231861005	DOID:13800
4332	propanol	Rhinorrhea	C1260880	64531003	
4507	halcinonide	Cutaneous T-Cell Lymphoma	C0079773	400122007	
4507	halcinonide	Discoid Lupus Erythematosus	C0024138	200938002	
4532	mangafodipir	Magnetic Resonance Imaging of Liver	C0412694	241622002	
4515	magnesium gluconate	Dyspepsia	C0013395	162031009	DOID:2321
74	acetylsalicylic acid	Rhinorrhea	C1260880	64531003	
546	cefotaxime	Streptococcal Peritonitis			
546	cefotaxime	Staphylococcus Aureus Septicemia	C2887088	448417001	
535	cefepime	Complicated Proteus UTI			
559	ceftazidime	Bone Infections	C2242472	111253001	
550	cefoxitin	Bacterial Urinary Tract Infection	C0729524	312124009	
550	cefoxitin	Vaginal Hysterectomy Infection Prevention			
564	ceftriaxone	Prevention of Meningococcal Meningitis			
564	ceftriaxone	Klebsiella Pneumoniae Peritonitis			
563	ceftizoxime	Skin and Skin Structure Streptoccous Pyogenes Infection	C0554628	302809008	
563	ceftizoxime	Proteus Urinary Tract Infection	C0577709	301012009	
563	ceftizoxime	Rectal Gonorrhea	C0275665	42746002	
576	cefradine	Bone Infections	C2242472	111253001	
575	cefapirin	Staphylococcus Aureus Urinary Tract Infection			
575	cefapirin	Klebsiella Pneumoniae Septicemia			
725	codeine	Sneezing	C0037383	76067001	
728	colestipol	Hypercholesterolemia	C0020443	13644009	
749	cyclizine	Cough	C0010200	49727002	
757	cyclopentolate	Perioperative Mydriasis			
765	cyproheptadine	Rhinorrhea	C1260880	64531003	
802	demeclocycline	Trachoma	C0040592	2576002	DOID:11265
786	daunorubicin	Acute Lymphoid Leukemia	C0023449	91857003	DOID:9952
780	dantrolene	Malignant Hyperthermia	C0024591	405501007	DOID:8545
824	dexamethasone	Post-Op Ocular Inflammation			
824	dexamethasone	Branch Retinal Vein Occlusion with Macular Edema	C0339507	232048009	
839	dexrazoxane	Extravasation Injury from Anthracycline Injection			
863	dichlorophen	Narrow Angle Glaucoma	C0017605	392291006	DOID:13550
845	glucose	Hypocalcemic Tetany	C0151940	190869004	
961	doxycycline	Skin and Skin Structure Infection	C0178299	19824006	
962	doxylamine	Cough	C0010200	49727002	
962	doxylamine	Sinus Headache	C0037195	4969004	
941	docusate sodium	Folic Acid Deficient Megaloblastic Anemia	C0151482	85649008	DOID:14026
934	levomenthol	Tinea Versicolor	C0040262	56454009	DOID:9060
565	cefuroxime	Klebsiella Urinary Tract Infection	C0520775	60867007	
565	cefuroxime	Acute Bacterial Maxillary Sinusitis	C0155804	68272006	DOID:2050
577	cerivastatin	Hypercholesterolemia	C0020443	13644009	
645	cimetidine	Upper GI Bleed	C0041909	37372002	
669	clavulanic acid	E. Coli Urinary Tract Infection	C0577708	301011002	
669	clavulanic acid	Pneumonia due to Klebsiella Pneumoniae	C0519030	64479007	
668	clarithromycin	Acute Bacterial Maxillary Sinusitis	C0155804	68272006	DOID:2050
260	atropine	Diarrhea	C0011991	62315008	
281	bacitracin	Corneal Abrasion	C0010032	85848002	
279	aztreonam	Serratia Pneumonia			
279	aztreonam	Enterobacter Pneumonia			
348	betamethasone	Plaque Psoriasis	C0406317	200965009	
435	bupropion	Nicotine Dependence	C0028043	56294008	DOID:0050742
1960	norepinephrine	Acute Asthma Attack	C0347950	266364000	
1962	norethisterone	Hypoestrogenism Due To Bilateral Oophorectomy			
2041	oxytetracycline	Rocky Mountain Spotted Fever	C0035793	186772009	
2029	oxycodone	Peptic Ulcer	C0030920	13200003	DOID:750
