DRUG_ID	DRUG_NAME	TYPE	CLASS_SOURCE_ID	CLASS	SOURCE
3325	lodoxamide	PE	N0000175628	Decreased Histamine Release	FDA
3325	lodoxamide	EPC	N0000175630	Mast Cell Stabilizer	FDA
1893	nelfinavir	EPC	N0000175889	Protease Inhibitor	FDA
1751	methotrexate	EPC	N0000175584	Folate Analog Metabolic Inhibitor	FDA
1751	methotrexate	MoA	N0000000111	Folic Acid Metabolism Inhibitors	FDA
1404	ibandronic acid	EPC	N0000175579	Bisphosphonate	FDA
1404	ibandronic acid	Chemical/Ingredient	N0000007707	Diphosphonates	FDA
866	dicloxacillin	EPC	N0000175497	Penicillin-class Antibacterial	FDA
866	dicloxacillin	Chemical/Ingredient	N0000011281	Penicillins	FDA
1962	norethisterone	Chemical/Ingredient	N0000011301	Progesterone Congeners	FDA
1962	norethisterone	EPC	N0000175602	Progestin	FDA
1331	griseofulvin	PE	N0000008732	Decreased Mitosis	FDA
1331	griseofulvin	PE	N0000175085	Microtubule Inhibition	FDA
1331	griseofulvin	EPC	N0000175848	Tubulin Inhibiting Agent	FDA
361	bexarotene	EPC	N0000175607	Retinoid	FDA
361	bexarotene	Chemical/Ingredient	N0000007700	Retinoids	FDA
1971	nortriptyline	EPC	N0000175752	Tricyclic Antidepressant	FDA
2239	pravastatin	EPC	N0000175589	HMG-CoA Reductase Inhibitor	FDA
2457	solifenacin	EPC	N0000175700	Cholinergic Muscarinic Antagonist	FDA
2457	solifenacin	MoA	N0000000125	Cholinergic Muscarinic Antagonists	FDA
2675	tioconazole	EPC	N0000175487	Azole Antifungal	FDA
2675	tioconazole	Chemical/Ingredient	N0000008217	Azoles	FDA
878	difenoxin	EPC	N0000178374	Antidiarrheal	FDA
282	baclofen	MoA	N0000000196	GABA A Agonists	FDA
282	baclofen	MoA	N0000000116	GABA B Agonists	FDA
282	baclofen	EPC	N0000175759	gamma-Aminobutyric Acid-ergic Agonist	FDA
1886	nateglinide	EPC	N0000175428	Glinide	FDA
1886	nateglinide	MoA	N0000175448	Potassium Channel Antagonists	FDA
168	methyl aminolevulinate	EPC	N0000175846	Porphyrin Precursor	FDA
168	methyl aminolevulinate	Chemical/Ingredient	N0000171207	Porphyrinogens	FDA
2272	procarbazine	MoA	N0000000236	Alkylating Activity	FDA
2272	procarbazine	EPC	N0000175558	Alkylating Drug	FDA
982	echothiophate	EPC	N0000175723	Cholinesterase Inhibitor	FDA
982	echothiophate	Chemical/Ingredient	N0000007196	Iodine	FDA
732	conivaptan	MoA	N0000009945	Antidiuretic Hormone Antagonists	FDA
732	conivaptan	EPC	N0000178376	Vasopressin Antagonist	FDA
4115	asenapine	EPC	N0000175430	Atypical Antipsychotic	FDA
183	amlodipine	MoA	N0000000069	Calcium Channel Antagonists	FDA
183	amlodipine	EPC	N0000175421	Dihydropyridine Calcium Channel Blocker	FDA
183	amlodipine	Chemical/Ingredient	N0000007556	Dihydropyridines	FDA
2758	trimipramine	EPC	N0000175752	Tricyclic Antidepressant	FDA
239	argatroban	EPC	N0000175980	Anti-coagulant	FDA
239	argatroban	EPC	N0000175518	Direct Thrombin Inhibitor	FDA
239	argatroban	MoA	N0000009963	Thrombin Inhibitors	FDA
2265	prilocaine	EPC	N0000175682	Amide Local Anesthetic	FDA
2265	prilocaine	Chemical/Ingredient	N0000007681	Amides	FDA
2265	prilocaine	PE	N0000175976	Local Anesthesia	FDA
2492	sulbactam	EPC	N0000175930	beta Lactamase Inhibitor	FDA
2492	sulbactam	MoA	N0000000202	beta Lactamase Inhibitors	FDA
1279	ganirelix	PE	N0000008638	Decreased GnRH Secretion	FDA
1279	ganirelix	EPC	N0000175839	Gonadotropin Releasing Hormone Antagonist	FDA
1279	ganirelix	MoA	N0000175084	Gonadotropin Releasing Hormone Receptor Antagonists	FDA
1236	fondaparinux	EPC	N0000175637	Factor Xa Inhibitor	FDA
1236	fondaparinux	MoA	N0000175635	Factor Xa Inhibitors	FDA
4493	alclometasone dipropionate	EPC	N0000175576	Corticosteroid	FDA
4493	alclometasone dipropionate	MoA	N0000175450	Corticosteroid Hormone Receptor Agonists	FDA
4123	lubiprostone	EPC	N0000175573	Chloride Channel Activator	FDA
4123	lubiprostone	MoA	N0000175456	Chloride Channel Activators	FDA
4627	sincalide	Chemical/Ingredient	N0000007750	Cholecystokinin	FDA
4627	sincalide	EPC	N0000175798	Cholecystokinin Analog	FDA
2320	protriptyline	EPC	N0000175752	Tricyclic Antidepressant	FDA
1240	fosamprenavir	EPC	N0000175889	Protease Inhibitor	FDA
2136	phenoxybenzamine	EPC	N0000175553	alpha-Adrenergic Blocker	FDA
2712	trandolapril	EPC	N0000175562	Angiotensin Converting Enzyme Inhibitor	FDA
4507	halcinonide	EPC	N0000175576	Corticosteroid	FDA
4507	halcinonide	MoA	N0000175450	Corticosteroid Hormone Receptor Agonists	FDA
4930	thyrotropin alfa	EPC	N0000175949	Thyroid Stimulating Hormone	FDA
4930	thyrotropin alfa	Chemical/Ingredient	N0000006421	Thyrotropin	FDA
4476	ammonium lactate	EPC	N0000175842	alpha-Hydroxy Acid	FDA
4476	ammonium lactate	Chemical/Ingredient	N0000007983	Hydroxy Acids	FDA
2562	tamsulosin	EPC	N0000175553	alpha-Adrenergic Blocker	FDA
1920	nicotine	EPC	N0000175706	Cholinergic Nicotinic Agonist	FDA
1920	nicotine	Chemical/Ingredient	N0000006496	Nicotine	FDA
58	acetohydroxamic acid	EPC	N0000175611	Urease Inhibitor	FDA
58	acetohydroxamic acid	MoA	N0000175087	Urease Inhibitors	FDA
90	adenosine	EPC	N0000178375	Adenosine Receptor Agonist	FDA
90	adenosine	MoA	N0000175788	Adenosine Receptor Agonists	FDA
3135	desonide	EPC	N0000175576	Corticosteroid	FDA
3135	desonide	MoA	N0000175450	Corticosteroid Hormone Receptor Agonists	FDA
385	bivalirudin	EPC	N0000175980	Anti-coagulant	FDA
385	bivalirudin	EPC	N0000175518	Direct Thrombin Inhibitor	FDA
385	bivalirudin	MoA	N0000009963	Thrombin Inhibitors	FDA
119	aliskiren	EPC	N0000175900	Renin Inhibitor	FDA
119	aliskiren	MoA	N0000175899	Renin Inhibitors	FDA
2422	saquinavir	EPC	N0000175889	Protease Inhibitor	FDA
2293	propantheline	EPC	N0000175574	Anticholinergic	FDA
4494	gadodiamide	MoA	N0000175862	Magnetic Resonance Contrast Activity	FDA
4494	gadodiamide	EPC	N0000180184	Paramagnetic Contrast Agent	FDA
1663	mefenamic acid	Chemical/Ingredient	N0000175721	Nonsteroidal Anti-inflammatory Compounds	FDA
1663	mefenamic acid	EPC	N0000175722	Nonsteroidal Anti-inflammatory Drug	FDA
2424	scopolamine	EPC	N0000175574	Anticholinergic	FDA
1393	hydromorphone	MoA	N0000175684	Full Opioid Agonists	FDA
1393	hydromorphone	EPC	N0000175690	Opioid Agonist	FDA
105	salbutamol	MoA	N0000009922	Adrenergic beta2-Agonists	FDA
105	salbutamol	EPC	N0000175779	beta2-Adrenergic Agonist	FDA
4153	cabazitaxel	PE	N0000175085	Microtubule Inhibition	FDA
4153	cabazitaxel	EPC	N0000175592	Microtubule Inhibitor	FDA
1529	ketorolac	Chemical/Ingredient	N0000175721	Nonsteroidal Anti-inflammatory Compounds	FDA
1529	ketorolac	EPC	N0000175722	Nonsteroidal Anti-inflammatory Drug	FDA
419	budesonide	EPC	N0000175576	Corticosteroid	FDA
419	budesonide	MoA	N0000175450	Corticosteroid Hormone Receptor Agonists	FDA
1996	orlistat	EPC	N0000175591	Intestinal Lipase Inhibitor	FDA
1996	orlistat	MoA	N0000009916	Lipase Inhibitors	FDA
1469	iotalamic acid	EPC	N0000180185	Radiographic Contrast Agent	FDA
1469	iotalamic acid	MoA	N0000010258	X-Ray Contrast Activity	FDA
1344	guanidine	EPC	N0000175772	Acetylcholine Releasing Agent	FDA
1344	guanidine	PE	N0000009079	Increased Acetylcholine Activity	FDA
873	diethylcarbamazine	EPC	N0000175481	Antihelminthic	FDA
2108	perindopril	EPC	N0000175562	Angiotensin Converting Enzyme Inhibitor	FDA
1511	isradipine	MoA	N0000000069	Calcium Channel Antagonists	FDA
1511	isradipine	EPC	N0000175421	Dihydropyridine Calcium Channel Blocker	FDA
1511	isradipine	Chemical/Ingredient	N0000007556	Dihydropyridines	FDA
87	adapalene	EPC	N0000175607	Retinoid	FDA
87	adapalene	Chemical/Ingredient	N0000007700	Retinoids	FDA
4137	paliperidone	EPC	N0000175430	Atypical Antipsychotic	FDA
1626	malathion	EPC	N0000175723	Cholinesterase Inhibitor	FDA
2044	paclitaxel	PE	N0000175085	Microtubule Inhibition	FDA
2044	paclitaxel	EPC	N0000175592	Microtubule Inhibitor	FDA
1842	moracizine	EPC	N0000175426	Antiarrhythmic	FDA
1863	nabumetone	Chemical/Ingredient	N0000175721	Nonsteroidal Anti-inflammatory Compounds	FDA
1863	nabumetone	EPC	N0000175722	Nonsteroidal Anti-inflammatory Drug	FDA
1018	entacapone	EPC	N0000175757	Catechol-O-Methyltransferase Inhibitor	FDA
4953	daclizumab	MoA	N0000010279	Interleukin 2 Receptor Antagonists	FDA
4953	daclizumab	MoA	N0000175621	Interleukin 2 Receptor-directed Antibody Interactions	FDA
4953	daclizumab	EPC	N0000175622	Interleukin-2 Receptor Blocking Antibody	FDA
1429	imiquimod	PE	N0000009267	Increased Cytokine Activity	FDA
1429	imiquimod	PE	N0000009269	Increased Cytokine Production	FDA
1834	monobenzone	PE	N0000175851	Depigmenting Activity	FDA
1834	monobenzone	EPC	N0000175853	Depigmenting Agent	FDA
1834	monobenzone	MoA	N0000175850	Melanin Synthesis Inhibitors	FDA
4943	arformoterol	MoA	N0000009922	Adrenergic beta2-Agonists	FDA
4943	arformoterol	EPC	N0000175779	beta2-Adrenergic Agonist	FDA
257	atorvastatin	EPC	N0000175589	HMG-CoA Reductase Inhibitor	FDA
1988	olsalazine	EPC	N0000175781	Aminosalicylate	FDA
1988	olsalazine	Chemical/Ingredient	N0000005760	Aminosalicylic Acids	FDA
1122	exemestane	EPC	N0000175563	Aromatase Inhibitor	FDA
888	dihydroergotamine	EPC	N0000175766	Ergotamine Derivative	FDA
888	dihydroergotamine	Chemical/Ingredient	N0000007621	Ergotamines	FDA
946	donepezil	EPC	N0000175723	Cholinesterase Inhibitor	FDA
2811	vecuronium	PE	N0000175732	Neuromuscular Nondepolarizing Blockade	FDA
2811	vecuronium	EPC	N0000175720	Nondepolarizing Neuromuscular Blocker	FDA
2815	verapamil	MoA	N0000000069	Calcium Channel Antagonists	FDA
2815	verapamil	EPC	N0000175566	Calcium Channel Blocker	FDA
1819	mitomycin	MoA	N0000000236	Alkylating Activity	FDA
1819	mitomycin	EPC	N0000175558	Alkylating Drug	FDA
928	disulfiram	MoA	N0000000183	Acetyl Aldehyde Dehydrogenase Inhibitors	FDA
928	disulfiram	EPC	N0000175679	Aldehyde Dehydrogenase Inhibitor	FDA
1676	meloxicam	Chemical/Ingredient	N0000175721	Nonsteroidal Anti-inflammatory Compounds	FDA
1676	meloxicam	EPC	N0000175722	Nonsteroidal Anti-inflammatory Drug	FDA
2683	tizanidine	MoA	N0000009918	Adrenergic alpha2-Agonists	FDA
2683	tizanidine	EPC	N0000175554	Central alpha-2 Adrenergic Agonist	FDA
1599	loperamide	EPC	N0000175690	Opioid Agonist	FDA
1599	loperamide	MoA	N0000000174	Opioid Agonists	FDA
644	cilostazol	EPC	N0000175598	Phosphodiesterase 3 Inhibitor	FDA
609	chlorothiazide	PE	N0000175359	Increased Diuresis	FDA
609	chlorothiazide	EPC	N0000175419	Thiazide Diuretic	FDA
609	chlorothiazide	Chemical/Ingredient	N0000166469	Thiazides	FDA
1311	glutamine	EPC	N0000175780	Amino Acid	FDA
1311	glutamine	Chemical/Ingredient	N0000006806	Amino Acids	FDA
2439	sevoflurane	PE	N0000175975	General Anesthesia	FDA
2439	sevoflurane	EPC	N0000175681	General Anesthetic	FDA
329	benzphetamine	PE	N0000175372	Appetite Suppression	FDA
329	benzphetamine	PE	N0000175651	Increased Sympathetic Activity	FDA
329	benzphetamine	EPC	N0000175423	Sympathomimetic Amine Anorectic	FDA
182	amlexanox	PE	N0000175628	Decreased Histamine Release	FDA
2308	propylthiouracil	EPC	N0000175918	Thyroid Hormone Synthesis Inhibitor	FDA
2308	propylthiouracil	MoA	N0000175917	Thyroid Hormone Synthesis Inhibitors	FDA
4978	etanercept	EPC	N0000175610	Tumor Necrosis Factor Blocker	FDA
4978	etanercept	MoA	N0000175451	Tumor Necrosis Factor Receptor Blocking Activity	FDA
1282	gefitinib	EPC	N0000175605	Kinase Inhibitor	FDA
1272	galantamine	EPC	N0000175723	Cholinesterase Inhibitor	FDA
2585	temazepam	EPC	N0000175694	Benzodiazepine	FDA
2585	temazepam	Chemical/Ingredient	N0000007542	Benzodiazepines	FDA
2389	risperidone	EPC	N0000175430	Atypical Antipsychotic	FDA
1364	hexachlorophene	EPC	N0000175486	Antiseptic	FDA
2597	terbinafine	Chemical/Ingredient	N0000007522	Allylamine	FDA
2597	terbinafine	EPC	N0000175874	Allylamine Antifungal	FDA
1722	metaxalone	PE	N0000175730	Centrally-mediated Muscle Relaxation	FDA
1722	metaxalone	EPC	N0000175737	Muscle Relaxant	FDA
1475	ipratropium	EPC	N0000175574	Anticholinergic	FDA
1115	etravirine	EPC	N0000175463	Human Immunodeficiency Virus 1 Non-Nucleoside Analog Reverse Transcriptase Inhibitor	FDA
1115	etravirine	Chemical/Ingredient	N0000175460	Non-Nucleoside Analog	FDA
1115	etravirine	MoA	N0000009948	Non-Nucleoside Reverse Transcriptase Inhibitors	FDA
279	aztreonam	EPC	N0000175493	Monobactam Antibacterial	FDA
279	aztreonam	Chemical/Ingredient	N0000011311	Monobactams	FDA
2548	secretin human	Chemical/Ingredient	N0000006078	Secretin	FDA
2548	secretin human	EPC	N0000175813	Secretin-class Hormone	FDA
2740	trifluoperazine	EPC	N0000175746	Phenothiazine	FDA
2740	trifluoperazine	Chemical/Ingredient	N0000007544	Phenothiazines	FDA
1830	molindone	EPC	N0000180182	Typical Antipsychotic	FDA
347	betaine	MoA	N0000175804	Methylating Activity	FDA
347	betaine	EPC	N0000175805	Methylating Agent	FDA
4152	permethrin	Chemical/Ingredient	N0000006014	Pyrethrins	FDA
4152	permethrin	EPC	N0000175847	Pyrethroid	FDA
1635	maraviroc	EPC	N0000175572	CCR5 Co-receptor Antagonist	FDA
1635	maraviroc	MoA	N0000175445	Chemokine Co-receptor 5 Antagonists	FDA
2074	pemirolast	PE	N0000175628	Decreased Histamine Release	FDA
2074	pemirolast	EPC	N0000175630	Mast Cell Stabilizer	FDA
1982	olanzapine	EPC	N0000175430	Atypical Antipsychotic	FDA
1057	estradiol	Chemical/Ingredient	N0000011402	Estradiol Congeners	FDA
1057	estradiol	EPC	N0000175825	Estrogen	FDA
1057	estradiol	MoA	N0000000100	Estrogen Receptor Agonists	FDA
2403	ropivacaine	EPC	N0000175682	Amide Local Anesthetic	FDA
2403	ropivacaine	Chemical/Ingredient	N0000007681	Amides	FDA
2403	ropivacaine	PE	N0000175976	Local Anesthesia	FDA
1395	hydroxychloroquine	EPC	N0000175713	Antirheumatic Agent	FDA
1506	isosorbide mononitrate	EPC	N0000175415	Nitrate Vasodilator	FDA
1506	isosorbide mononitrate	Chemical/Ingredient	N0000007647	Nitrates	FDA
1506	isosorbide mononitrate	PE	N0000009909	Vasodilation	FDA
1040	eptifibatide	PE	N0000008832	Decreased Platelet Aggregation	FDA
341	bepotastine	EPC	N0000175587	Histamine-1 Receptor Antagonist	FDA
961	doxycycline	EPC	N0000175882	Tetracycline-class Drug	FDA
961	doxycycline	Chemical/Ingredient	N0000007948	Tetracyclines	FDA
434	buprenorphine	EPC	N0000175689	Partial Opioid Agonist	FDA
434	buprenorphine	MoA	N0000175685	Partial Opioid Agonists	FDA
1827	moexipril	EPC	N0000175562	Angiotensin Converting Enzyme Inhibitor	FDA
39	acarbose	MoA	N0000000166	alpha Glucosidase Inhibitors	FDA
39	acarbose	EPC	N0000175559	alpha-Glucosidase Inhibitor	FDA
1188	flucytosine	Chemical/Ingredient	N0000175459	Nucleoside Analog	FDA
1188	flucytosine	EPC	N0000175467	Nucleoside Analog Antifungal	FDA
1909	nicardipine	MoA	N0000000069	Calcium Channel Antagonists	FDA
1909	nicardipine	EPC	N0000175421	Dihydropyridine Calcium Channel Blocker	FDA
1909	nicardipine	Chemical/Ingredient	N0000007556	Dihydropyridines	FDA
4257	bismuth subsalicylate	Chemical/Ingredient	N0000007888	Bismuth	FDA
622	chlorpropamide	EPC	N0000175608	Sulfonylurea	FDA
622	chlorpropamide	Chemical/Ingredient	N0000008054	Sulfonylurea Compounds	FDA
2243	prednicarbate	EPC	N0000175576	Corticosteroid	FDA
2243	prednicarbate	MoA	N0000175450	Corticosteroid Hormone Receptor Agonists	FDA
115	alfuzosin	EPC	N0000175553	alpha-Adrenergic Blocker	FDA
1712	mesoridazine	EPC	N0000175746	Phenothiazine	FDA
1712	mesoridazine	Chemical/Ingredient	N0000007544	Phenothiazines	FDA
1720	orciprenaline	MoA	N0000009922	Adrenergic beta2-Agonists	FDA
1720	orciprenaline	EPC	N0000175779	beta2-Adrenergic Agonist	FDA
1932	nilotinib	EPC	N0000175605	Kinase Inhibitor	FDA
1932	nilotinib	MoA	N0000175076	Protein Kinase Inhibitors	FDA
3424	pentazocine	MoA	N0000175686	Competitive Opioid Antagonists	FDA
3424	pentazocine	EPC	N0000175688	Partial Opioid Agonist/Antagonist	FDA
3424	pentazocine	MoA	N0000175685	Partial Opioid Agonists	FDA
2379	rifaximin	EPC	N0000175500	Rifamycin Antibacterial	FDA
2379	rifaximin	Chemical/Ingredient	N0000007911	Rifamycins	FDA
1624	mafenide	EPC	N0000175511	Methylated Sulfonamide Antibacterial	FDA
1624	mafenide	Chemical/Ingredient	N0000175512	Methylated Sulfonamides	FDA
4337	ambrisentan	EPC	N0000175581	Endothelin Receptor Antagonist	FDA
4337	ambrisentan	MoA	N0000175364	Endothelin Receptor Antagonists	FDA
270	azelaic acid	PE	N0000008841	Decreased Protein Synthesis	FDA
270	azelaic acid	PE	N0000009982	Decreased Sebaceous Gland Activity	FDA
4162	dexlansoprazole	EPC	N0000175525	Proton Pump Inhibitor	FDA
198	ampicillin	EPC	N0000175497	Penicillin-class Antibacterial	FDA
198	ampicillin	Chemical/Ingredient	N0000011281	Penicillins	FDA
583	cetrorelix	PE	N0000008638	Decreased GnRH Secretion	FDA
583	cetrorelix	EPC	N0000175839	Gonadotropin Releasing Hormone Antagonist	FDA
583	cetrorelix	MoA	N0000175084	Gonadotropin Releasing Hormone Receptor Antagonists	FDA
2989	calcitonin (salmon synthetic)	Chemical/Ingredient	N0000006509	Calcitonin	FDA
2722	tretinoin	EPC	N0000175607	Retinoid	FDA
2722	tretinoin	Chemical/Ingredient	N0000007700	Retinoids	FDA
294	beclometasone	EPC	N0000175576	Corticosteroid	FDA
294	beclometasone	MoA	N0000175450	Corticosteroid Hormone Receptor Agonists	FDA
700	clomifene	EPC	N0000175826	Estrogen Agonist/Antagonist	FDA
4997	laronidase	Chemical/Ingredient	N0000167711	alpha-Glucosidases	FDA
4997	laronidase	EPC	N0000175823	Hydrolytic Lysosomal Glycosaminoglycan-specific Enzyme	FDA
4210	oxaliplatin	EPC	N0000175413	Platinum-based Drug	FDA
4210	oxaliplatin	Chemical/Ingredient	N0000175073	Platinum-containing Compounds	FDA
1009	enflurane	PE	N0000175975	General Anesthesia	FDA
1009	enflurane	EPC	N0000175681	General Anesthetic	FDA
4399	eltrombopag	PE	N0000175969	Increased Megakaryocyte Maturation	FDA
4399	eltrombopag	PE	N0000175970	Increased Platelet Production	FDA
4399	eltrombopag	EPC	N0000178368	Thrombopoiesis Stimulating Agent	FDA
4399	eltrombopag	MoA	N0000175968	Thrombopoietin Receptor Agonists	FDA
4399	eltrombopag	MoA	N0000175967	Thrombopoietin Receptor Interactions	FDA
1612	lovastatin	EPC	N0000175589	HMG-CoA Reductase Inhibitor	FDA
1399	hydroxycarbamide	EPC	N0000180853	Antimetabolite	FDA
1399	hydroxycarbamide	Chemical/Ingredient	N0000006999	Urea	FDA
4124	vorinostat	EPC	N0000175588	Histone Deacetylase Inhibitor	FDA
4558	gadopentetate dimeglumine	MoA	N0000175862	Magnetic Resonance Contrast Activity	FDA
4558	gadopentetate dimeglumine	EPC	N0000180184	Paramagnetic Contrast Agent	FDA
166	aminolevulinic acid	EPC	N0000175846	Porphyrin Precursor	FDA
166	aminolevulinic acid	Chemical/Ingredient	N0000171207	Porphyrinogens	FDA
2859	zanamivir	EPC	N0000175524	Neuraminidase Inhibitor	FDA
2859	zanamivir	MoA	N0000175436	Neuraminidase Inhibitors	FDA
2355	ramelteon	EPC	N0000175743	Melatonin Receptor Agonist	FDA
2355	ramelteon	MoA	N0000000250	Melatonin Receptor Agonists	FDA
78	acitretin	EPC	N0000175607	Retinoid	FDA
78	acitretin	Chemical/Ingredient	N0000007700	Retinoids	FDA
3521	rasagiline	EPC	N0000175744	Monoamine Oxidase Inhibitor	FDA
2676	tiopronin	MoA	N0000175549	Cystine Disulfide Reduction	FDA
2676	tiopronin	Chemical/Ingredient	N0000011378	N-substituted Glycines	FDA
2676	tiopronin	EPC	N0000175898	Reducing and Complexing Thiol	FDA
2429	selegiline	EPC	N0000175744	Monoamine Oxidase Inhibitor	FDA
2429	selegiline	EPC	N0000175762	Monoamine Oxidase Type B Inhibitor	FDA
2429	selegiline	MoA	N0000175761	Monoamine Oxidase-B Inhibitors	FDA
2046	palonosetron	MoA	N0000175817	Serotonin 3 Receptor Antagonists	FDA
2046	palonosetron	EPC	N0000175818	Serotonin-3 Receptor Antagonist	FDA
2728	triamterene	PE	N0000008859	Decreased Renal K+ Excretion	FDA
2728	triamterene	PE	N0000175359	Increased Diuresis	FDA
2728	triamterene	EPC	N0000175418	Potassium-sparing Diuretic	FDA
2483	streptozocin	MoA	N0000000236	Alkylating Activity	FDA
2483	streptozocin	EPC	N0000175558	Alkylating Drug	FDA
4147	gadoversetamide	MoA	N0000175862	Magnetic Resonance Contrast Activity	FDA
4147	gadoversetamide	EPC	N0000180184	Paramagnetic Contrast Agent	FDA
1899	nepafenac	MoA	N0000000160	Cyclooxygenase Inhibitors	FDA
1899	nepafenac	Chemical/Ingredient	N0000175721	Nonsteroidal Anti-inflammatory Compounds	FDA
1899	nepafenac	EPC	N0000175722	Nonsteroidal Anti-inflammatory Drug	FDA
3259	gadoxetic acid	MoA	N0000175862	Magnetic Resonance Contrast Activity	FDA
3259	gadoxetic acid	EPC	N0000180184	Paramagnetic Contrast Agent	FDA
659	ciprofloxacin	EPC	N0000175937	Quinolone Antimicrobial	FDA
659	ciprofloxacin	Chemical/Ingredient	N0000007606	Quinolones	FDA
4986	pegfilgrastim	Chemical/Ingredient	N0000008192	Granulocyte Colony-Stimulating Factor	FDA
4986	pegfilgrastim	Chemical/Ingredient	N0000008191	Granulocyte-Macrophage Colony-Stimulating Factor	FDA
4986	pegfilgrastim	PE	N0000009451	Increased Myeloid Cell Production	FDA
4986	pegfilgrastim	EPC	N0000175666	Leukocyte Growth Factor	FDA
1690	pethidine	MoA	N0000175684	Full Opioid Agonists	FDA
1690	pethidine	EPC	N0000175690	Opioid Agonist	FDA
1258	furosemide	PE	N0000175366	Increased Diuresis at Loop of Henle	FDA
326	benzonatate	PE	N0000009010	Decreased Tracheobronchial Stretch Receptor Activity	FDA
326	benzonatate	EPC	N0000175796	Non-narcotic Antitussive	FDA
534	cefditoren pivoxil	EPC	N0000175488	Cephalosporin Antibacterial	FDA
534	cefditoren pivoxil	Chemical/Ingredient	N0000011161	Cephalosporins	FDA
4117	pralatrexate	EPC	N0000175584	Folate Analog Metabolic Inhibitor	FDA
1790	metronidazole	EPC	N0000175435	Nitroimidazole Antimicrobial	FDA
1790	metronidazole	Chemical/Ingredient	N0000007663	Nitroimidazoles	FDA
2105	pergolide	Chemical/Ingredient	N0000007620	Ergot Alkaloids	FDA
2105	pergolide	EPC	N0000175767	Ergot-derived Dopamine Receptor Agonist	FDA
3300	indocyanine green	EPC	N0000175536	Diagnostic Dye	FDA
3300	indocyanine green	MoA	N0000175533	Dyes	FDA
1860	mycophenolic acid	EPC	N0000175613	Antimetabolite Immunosuppressant	FDA
1045	erlotinib	EPC	N0000175605	Kinase Inhibitor	FDA
3952	guanabenz	MoA	N0000009918	Adrenergic alpha2-Agonists	FDA
3952	guanabenz	EPC	N0000175554	Central alpha-2 Adrenergic Agonist	FDA
2376	rifabutin	EPC	N0000175501	Rifamycin Antimycobacterial	FDA
2376	rifabutin	Chemical/Ingredient	N0000007911	Rifamycins	FDA
2590	teniposide	EPC	N0000175609	Topoisomerase Inhibitor	FDA
1508	isotretinoin	EPC	N0000175607	Retinoid	FDA
1508	isotretinoin	Chemical/Ingredient	N0000007700	Retinoids	FDA
367	bicalutamide	MoA	N0000000243	Androgen Receptor Antagonists	FDA
367	bicalutamide	EPC	N0000175560	Androgen Receptor Inhibitor	FDA
2371	retapamulin	Chemical/Ingredient	N0000175433	pleuromutilin	FDA
2371	retapamulin	EPC	N0000175434	Pleuromutilin Antibacterial	FDA
2066	paricalcitol	Chemical/Ingredient	N0000006996	Cholecalciferol	FDA
2066	paricalcitol	EPC	N0000175908	Vitamin D3 Analog	FDA
4606	clorcortelone	EPC	N0000175576	Corticosteroid	FDA
4606	clorcortelone	MoA	N0000175450	Corticosteroid Hormone Receptor Agonists	FDA
